pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
34.132095,492,5062,2082,5325
34.132095,1330,8950,7704,3732
34.132095,408,2072,2333,525
34.132095,458,540,1389,746
34.132095,790,927,2315,2319
34.132095,1848,8960,7999,3065
34.132095,724,6454,2989,9720
34.132095,638,7807,2745,7789
34.132095,754,8866,2714,7237
34.132095,2010,7587,8008,7197
34.176014,1389,6803,5402,7314
34.176014,1315,2064,5179,4738
34.176014,425,820,965,728
34.20526,1941,7573,7294,4853
34.20526,885,9495,5085,9851
34.20526,2017,3240,8425,6670
34.20526,1935,6683,7044,9247
34.20526,1049,4540,5787,4570
34.20526,1091,2964,3489,1614
34.20526,515,9440,3917,9304
34.20526,1823,6365,7600,8366
34.20526,109,8360,479,9567
34.20526,215,493,904,9862
34.20526,1273,4767,6894,8791
34.20526,395,645,676,456
34.20526,1739,4258,5526,4211
34.20526,259,279,1275,298
34.234486,139,4089,442,146
34.234486,385,1067,1053,408
34.234486,1989,7323,7732,8738
34.234486,583,761,1748,2421
34.234486,691,4295,3337,1104
34.36568,236,238,685,251
34.36568,1456,9327,5229,8912
34.36568,190,8447,711,9714
34.36568,398,729,1604,687
34.36568,1042,5941,5351,3381
34.4093,365,8938,1049,8900
34.4093,629,7326,2366,9327
34.4093,215,4254,811,231
34.4093,3555,6511,9509,7034
34.43835,1775,4823,7333,5339
34.43835,431,1095,1335,9342
34.43835,525,1197,1342,9608
34.43835,283,6688,644,429
34.43835,501,9454,2562,624
34.43835,1979,6839,9426,5920
34.48188,1618,4082,7697,2019
34.48188,114,1441,534,1350
34.48188,358,9931,1376,1355
34.48188,1866,6745,7496,4203
34.48188,170,3098,703,3095
34.48188,472,5090,1523,916
34.525352,489,755,2081,2781
34.525352,249,8126,809,492
34.525352,611,1101,1865,910
34.525352,469,8004,2507,5954
34.525352,2855,5027,9007,5731
34.525352,2439,5605,7782,6260
34.525352,945,9190,4174,8730
34.539833,116,8155,383,368
34.539833,2718,4213,5093,4171
34.539833,1586,4956,6123,4159
34.539833,2502,6480,9523,5216
34.539833,958,4900,2994,1220
34.655445,228,538,1534,995
34.655445,842,8175,3030,1248
34.655445,2096,2264,9533,9030
34.669872,749,1352,2095,1203
34.669872,2617,3699,7525,3838
34.669872,1215,8132,5133,8542
34.669872,1297,7518,6196,8896
34.669872,427,805,1746,768
34.669872,799,5327,4503,8965
34.713108,1020,1666,2653,5670
34.713108,890,8493,3514,2132
34.713108,1512,8581,7220,9301
34.713108,2578,5233,9666,7011
34.713108,308,9649,1388,9486
34.713108,1484,3388,5187,8442
34.713108,1930,4042,8100,3585
34.713108,1844,5400,6727,6236
34.713108,1298,4922,4049,4199
34.785053,247,367,738,373
34.785053,1807,3007,9682,2302
34.785053,363,560,2030,868
34.785053,1387,3550,5908,9121
34.785053,581,1177,1734,9240
34.785053,2127,5494,625,2816
34.828148,638,4486,2416,3571
34.828148,792,4158,2636,4199
34.828148,782,9204,3463,1697
34.828148,1998,5877,7667,5144
34.828148,560,9839,2087,9670
34.828148,2832,3178,9041,5731
34.88553,696,9622,4385,9827
34.88553,974,1467,2892,1268
34.88553,1228,9167,5216,5760
34.88553,878,8364,4468,4802
34.88553,1578,2691,3799,8787
34.928497,99,338,486,284
34.928497,365,862,1435,861
34.928497,441,8460,2302,8748
34.928497,695,1448,3185,6961
34.928497,1517,8338,6813,4050
34.928497,189,952,656,8621
34.928497,331,4510,946,5787
34.928497,3095,6935,8835,8413
34.928497,1779,4302,7459,6306
34.928497,1071,1669,3367,8937
34.928497,1167,8476,6507,1545
34.928497,107,9103,505,9964
34.928497,821,6131,3704,1223
34.928497,305,8741,2181,894
34.928497,437,2517,2460,9819
34.928497,245,795,974,347
34.928497,2299,6223,4251,3044
34.98571,1475,4823,5095,4274
34.98571,709,9596,2447,9691
34.98571,911,1937,3255,5157
35,388,2702,939,2613
35,188,9000,658,9021
35,268,2858,889,9883
35,640,3018,2640,2349
35,996,2312,4780,8796
35,584,636,3367,3815
35,1210,3071,5241,3005
35.014282,205,9760,783,9946
35.057095,1440,5966,7923,4652
35.057095,406,587,1866,9762
35.057095,362,440,1263,719
35.057095,272,1491,1397,1597
35.057095,2852,6992,9222,4738
35.057095,478,691,1511,834
35.1141,478,8829,1293,8902
35.1141,1136,1363,6438,4722
35.1141,1586,6625,7947,4347
35.1141,1606,5685,6799,4911
35.1141,1480,2786,6861,9144
35.1141,3606,7102,9519,6059
35.1141,324,2957,1179,7390
35.1141,670,3491,2589,3490
35.128338,571,3328,2806,6811
35.128338,679,8191,2448,2178
35.128338,949,7574,4656,1414
35.128338,3407,6510,9088,7206
35.128338,145,286,541,281
35.128338,521,7146,3793,7003
35.128338,293,5839,1255,5619
35.128338,529,1760,1762,1779
35.128338,893,9646,4335,3841
35.17101,512,9259,2392,9056
35.22783,3492,526,1147,6636
35.22783,908,9537,2467,1913
35.22783,896,1323,3619,2351
35.22783,456,5201,1819,5171
35.22783,1960,3990,7964,6214
35.22783,1100,7354,5895,1831
35.22783,972,1502,2205,1892
35.22783,2240,8790,4051,9033
35.22783,866,9061,5616,969
35.22783,2162,5026,7797,6636
35.22783,234,265,1282,270
35.341194,252,409,759,347
35.35534,419,602,978,878
35.35534,1599,6682,6221,9235
35.35534,133,152,319,159
35.35534,1013,4067,4332,2214
35.35534,673,3630,1977,850
35.35534,773,9462,3502,2945
35.35534,2485,5616,6597,7934
35.35534,2661,7174,9208,9288
35.35534,957,9013,6323,1520
35.35534,381,496,1274,9362
35.35534,1655,1999,8253,5009
35.35534,2449,8300,8067,9050
35.35534,521,1081,1479,1411
35.35534,477,8150,2442,9642
35.35534,487,2478,1975,2493
35.35534,2535,5760,9336,6269
35.35534,169,1664,654,1641
35.383614,749,8279,4086,5324
35.383614,3181,6807,8640,5631
35.383614,381,6976,1305,6971
35.383614,1081,2610,2706,8267
35.44009,689,1207,3208,1372
35.44009,2469,3642,8601,7355
35.44009,3917,213,769,7601
35.44009,1651,5228,8538,3376
35.44009,949,2527,5700,6631
35.468296,491,897,2046,1357
35.468296,1279,3630,4416,2371
35.468296,1159,7196,6690,2335
35.468296,1469,1852,5009,7701
35.468296,2703,4975,7368,4395
35.468296,1707,4148,7966,4844
35.468296,187,5536,817,4578
35.468296,879,3993,2595,1182
35.468296,819,5373,4731,3012
35.510563,2402,7007,9033,6220
35.510563,1472,5889,4916,6037
35.510563,602,3328,2808,1080
35.510563,482,2257,2172,1726
35.510563,436,706,1636,754
35.510563,362,1298,2127,1792
35.510563,1594,2251,7351,2479
35.510563,1850,4181,8756,8575
35.510563,558,9354,1944,9337
35.510563,428,681,1630,717
35.510563,546,8135,1907,8079
35.510563,1316,2139,5061,9070
35.510563,1460,3276,6214,3442
35.608986,801,1619,2954,974
35.608986,985,1808,4537,7907
35.608986,367,2730,1500,530
35.608986,787,1624,2832,8542
35.608986,153,536,582,205
35.69314,1129,8362,2259,2431
35.69314,651,9577,2317,1325
35.69314,2329,8660,8584,7107
35.69314,2799,8542,7195,3489
35.69314,1013,3459,3878,3366
35.69314,753,1384,3010,4810
35.69314,1915,4137,8245,3850
35.69314,211,375,393,9832
35.735138,2182,8143,8823,5438
35.735138,826,1158,2682,1529
35.735138,3302,7500,9463,5317
35.735138,618,1819,2052,2000
35.735138,3022,4777,9561,4807
35.735138,128,137,402,295
35.77709,1137,1349,4872,9624
35.77709,1207,3585,3768,7719
35.77709,1225,7881,6978,2423
35.77709,369,9597,1070,9502
35.77709,3173,5629,9814,4978
35.77709,1459,2239,3469,9668
35.77709,405,1238,1294,476
35.805027,2797,4769,7282,7111
35.805027,409,1060,1139,964
35.805027,1273,7878,5858,8710
35.846897,1684,7332,5850,5256
35.846897,532,9843,1647,640
35.846897,2206,6595,8876,3268
35.846897,282,2907,1712,8246
35.846897,768,6586,5315,9505
35.846897,1560,8530,7205,7929
35.846897,216,1878,605,242
35.902645,1576,9404,7699,8625
35.902645,2138,7795,9256,6341
35.902645,1624,9132,9216,9060
35.902645,218,973,893,264
36,921,9258,6676,2842
36,3015,5365,8580,6471
36.013885,2136,9226,4642,8340
36.013885,582,765,2692,5124
36.013885,1100,2240,6258,1388
36.013885,1436,9193,7372,2350
36.013885,382,2155,2344,2168
36.013885,2610,7509,8200,5891
36.05551,1185,4654,3552,3816
36.05551,2751,8625,7101,7996
36.05551,673,928,2119,860
36.05551,891,1788,3577,1731
36.05551,275,9703,985,324
36.05551,2439,5031,6830,5160
36.05551,293,7360,1379,2685
36.05551,321,2423,859,373
36.05551,687,3963,2166,4272
36.05551,255,1099,1392,1258
36.05551,483,580,1633,588
36.05551,2417,4011,9931,4187
36.05551,247,555,1107,9691
36.069378,566,7448,2570,2701
36.069378,678,7420,2388,7497
36.069378,126,143,574,3129
36.069378,1506,7750,7865,2529
36.069378,2368,5798,9907,7129
36.069378,488,900,2581,1762
36.069378,2552,8380,9051,7078
36.124783,316,9969,1535,1539
36.124783,2260,7812,9301,8324
36.124783,708,9741,2736,5180
36.124783,2298,7051,9564,7098
36.124783,764,2361,3912,9108
36.124783,442,9097,1314,1419
36.124783,798,7922,2827,7955
36.124783,2998,4061,9955,6698
36.124783,818,1473,2249,1506
36.124783,1440,2203,6165,4243
36.124783,188,223,1022,190
36.124783,826,7908,3660,2661
36.138622,259,443,1157,1142
36.138622,1559,2787,7923,2731
36.221542,521,4928,1821,676
36.221542,503,9577,1473,1804
36.221542,1005,8892,4758,6362
36.23534,1800,6321,7100,5067
36.23534,1324,3394,5326,2839
36.23534,2880,8565,9854,3967
36.23534,570,2677,2566,2624
36.23534,840,1648,2007,1643
36.23534,378,9801,1626,9705
36.23534,434,2926,1774,554
36.23534,520,642,1491,1258
36.23534,768,1014,4439,1140
36.23534,2400,3793,9935,3961
36.249138,259,9573,1144,362
36.249138,2945,3843,1484,8995
36.249138,1335,3186,6276,9174
36.249138,347,832,1216,1070
36.345562,1924,3267,8400,4068
36.345562,1022,7576,4616,9685
36.345562,1638,9038,7775,9434
36.345562,1756,4041,8907,4023
36.345562,2406,5195,7604,6296
36.345562,582,9543,1451,924
36.345562,622,1204,2580,6428
36.345562,572,1170,2105,1291
36.359318,1729,2376,8358,9130
36.359318,1633,5846,7245,6493
36.359318,2297,4117,9043,7374
36.359318,1617,3600,6697,2235
36.40055,588,1168,3084,8818
36.40055,986,1979,4029,9108
36.40055,432,3228,1998,9937
36.40055,1206,6507,6334,7540
36.40055,1616,5877,8133,7836
36.40055,446,779,1465,5978
36.40055,1432,5519,5054,7522
36.40055,1606,1239,3307,8983
36.40055,604,971,3181,2979
36.40055,2126,8886,5269,2708
36.496574,991,6954,4184,1291
36.496574,283,1173,1203,973
36.496574,591,8677,2470,1136
36.619667,1620,3553,4493,3189
36.619667,350,545,1606,665
36.619667,4120,6811,9982,5981
36.619667,2134,7051,9566,5158
36.619667,412,493,1867,1671
36.619667,3462,6025,7394,5377
36.619667,822,7431,3907,3413
36.67424,1438,5504,6899,5447
36.67424,586,947,2067,1048
36.67424,286,1110,1270,329
36.67424,2096,3369,6108,3076
36.67424,474,1841,2103,875
36.67424,982,2147,2639,8709
36.67424,608,922,1895,3247
36.67424,372,5853,1729,6173
36.67424,294,9604,1199,1459
36.67424,1234,9433,4957,6520
36.67424,1938,3318,5654,2818
36.687874,479,1427,1927,588
36.687874,1883,3154,4526,3800
36.687874,2207,4839,6636,5265
36.687874,471,917,1151,9322
36.687874,719,9511,3426,6103
36.687874,1113,5023,5854,4892
36.71512,919,5370,3561,1803
36.71512,191,1207,696,9920
36.71512,759,1174,2752,2028
36.71512,227,326,937,1354
36.71512,855,1269,2952,1370
36.769554,981,1385,4369,8607
36.769554,529,1065,2443,9708
36.769554,353,3349,1923,1876
36.769554,2255,4795,6503,8448
36.769554,127,9456,497,9475
36.796738,1577,2161,6500,1831
36.796738,311,326,1131,1420
36.878178,563,4466,2852,1173
36.878178,1189,3008,5029,3105
36.878178,657,2823,3491,9157
36.878178,1511,9572,6706,2531
36.878178,299,9800,861,9894
36.878178,1741,2245,7395,3196
36.878178,1511,8426,3886,8926
36.878178,1145,7782,5409,7952
36.878178,2847,5688,8957,8320
36.891735,870,1136,5358,9505
36.891735,666,950,2472,9602
36.891735,788,7615,3422,3231
36.891735,1162,4988,3718,2225
36.891735,552,1026,1817,750
36.891735,160,485,375,498
37,550,1014,3126,726
37,276,314,966,2393
37,2598,4342,9558,8749
37,1066,3923,4164,8943
37,2910,8135,9880,6412
37,338,6925,1214,613
37,186,252,738,9854
37,1958,2871,7884,7320
37,3224,6499,7778,6569
37.01351,1661,7743,8286,7095
37.01351,1523,8126,4516,8538
37.01351,1121,9454,3202,1761
37.01351,485,3252,2806,3228
37.01351,585,921,2392,868
37.01351,861,1249,2643,1257
37.01351,435,989,1374,1807
37.01351,3499,4837,1592,7379
37.01351,2437,3497,9522,9176
37.01351,2065,2877,8390,4960
37.054016,374,7534,1569,2076
37.054016,1028,7262,4007,7327
37.054016,900,1885,4127,9174
37.054016,1814,3585,6115,3071
37.107952,2998,8676,7396,8693
37.107952,956,8083,2200,8213
37.107952,836,7966,3843,8863
37.107952,1872,8662,5217,2805
37.107952,3802,7589,9892,7174
37.107952,358,2098,1783,9893
37.12142,1057,9554,4926,1531
37.12142,1365,2079,7689,2499
37.12142,3399,8467,8792,4891
37.12142,1833,8041,7975,9239
37.12142,1103,2058,3072,1191
37.12142,1727,4083,5850,4689
37.12142,1027,1315,5156,1356
37.12142,425,9884,1190,9892
37.12142,805,1830,3391,8588
37.161808,1232,9099,5420,8732
37.161808,2126,6180,8955,2816
37.161808,1224,1713,5956,8213
37.161808,2664,9208,9990,6930
37.202152,657,8646,2192,8686
37.202152,273,3339,1244,301
37.202152,751,9710,3012,1266
37.202152,2599,4417,7710,4818
37.215588,2324,7295,7640,7022
37.215588,874,4136,3771,8991
37.215588,330,9831,945,423
37.215588,352,423,1098,507
37.215588,252,495,871,793
37.215588,2480,5906,8541,5147
37.215588,372,8723,2059,774
37.215588,1278,4423,4129,5840
37.215588,1572,4676,8384,2916
37.336308,701,1059,1956,4125
37.336308,285,630,898,9068
37.336308,2155,3026,7058,3347
37.336308,773,3110,2942,1833
37.336308,321,7818,833,7915
37.336308,1713,9189,6492,4413
37.336308,523,9066,1861,757
37.336308,995,3888,4668,4000
37.363083,805,1178,4757,9582
37.363083,797,9936,3512,3800
37.363083,779,8275,3502,1914
37.44329,267,9924,1576,9942
37.44329,631,3875,1940,1366
37.44329,573,5681,2151,1866
37.44329,367,8714,1243,8698
37.44329,2085,3987,6309,2874
37.44329,769,7648,4913,3423
37.48333,1046,8946,3628,1612
37.48333,2610,5123,8564,6865
37.48333,390,1088,2365,9278
37.48333,1028,1743,3685,9396
37.536648,1514,7988,6457,8636
37.536648,444,9167,2368,9868
37.536648,2396,4007,7731,3899
37.536648,2528,4103,9166,6989
37.576588,1923,4931,7263,5280
37.589893,1114,1531,5165,1750
37.589893,1048,1888,4479,4697
37.589893,772,1219,3262,9865
37.589893,376,847,1459,871
37.589893,1278,1738,4019,1815
37.64306,266,8697,1195,467
37.64306,2622,6072,9697,6601
37.64306,1010,1279,6129,7553
37.64306,448,1890,2469,572
37.64306,692,8999,3148,1797
37.64306,356,564,788,687
37.64306,994,9476,2784,8572
37.64306,348,7853,1149,2259
37.64306,1486,7463,8249,8499
37.64306,1324,9526,9087,9681
37.65634,617,9730,2826,1602
37.65634,737,9634,5235,1285
37.65634,1071,1945,2839,1919
37.65634,871,8340,3704,1297
37.65634,1619,7448,5321,7947
37.65634,2107,5207,9104,8730
37.696156,578,9030,2707,1656
37.696156,1026,6030,4682,1512
37.696156,364,6538,1329,6516
37.696156,1114,6434,2948,6874
37.735924,235,5897,714,5892
37.735924,1963,7358,8940,6196
37.802116,458,2572,1632,7997
37.802116,2634,3658,7193,3964
37.802116,584,4118,3172,1886
37.802116,344,9749,1384,9725
37.802116,158,183,584,3738
37.802116,194,204,787,224
37.802116,460,8639,1989,486
37.85499,3016,5897,9688,7008
37.85499,376,853,924,553
37.85499,970,8676,3726,2119
37.85499,406,9326,1947,1031
37.94733,165,409,915,626
37.94733,311,9811,1791,9891
37.94733,1477,2653,4384,9421
37.94733,2009,3467,5661,3569
38,833,9721,4005,9850
38,343,1097,1195,1128
38,1007,1883,3330,1489
38.013157,342,640,1555,8253
38.013157,1492,8309,8071,4093
38.013157,700,8135,4470,8117
38.013157,240,391,924,427
38.013157,428,9679,1220,614
38.013157,120,9603,495,8336
38.013157,368,5663,1832,4425
38.013157,2050,7076,8718,3534
38.013157,268,1047,1130,840
38.013157,2904,4203,8303,5676
38.013157,1280,1553,4873,1923
38.013157,2192,5635,6698,4341
38.052597,3005,7769,9859,7486
38.052597,2893,202,421,8610
38.052597,517,9821,1571,3333
38.078865,625,1202,2264,6900
38.078865,601,3587,2257,752
38.078865,963,1500,3991,1575
38.078865,389,7051,1570,9844
38.078865,2293,4061,9014,7761
38.078865,2869,5655,9526,7315
38.078865,441,1314,1997,1234
38.078865,1247,1651,4801,2114
38.078865,985,2277,2950,8110
38.078865,1923,2880,5955,3094
38.078865,205,7928,977,371
38.078865,453,2410,2942,524
38.118237,950,1426,4172,1127
38.118237,220,817,974,223
38.118237,228,680,1278,242
38.118237,1820,8242,9057,3619
38.183765,619,1035,2413,3153
38.209946,493,6896,2179,956
38.209946,1387,6761,4680,3209
38.209946,971,8458,5796,8158
38.209946,485,6154,3476,1917
38.209946,259,3525,860,401
38.209946,599,8066,1876,8118
38.209946,1391,2450,6316,2370
38.27532,3096,7131,9159,6092
38.27532,2670,4840,7125,5383
38.27532,1616,5767,7687,5191
38.27532,2918,8692,8035,6013
38.27532,2282,4679,7638,6272
38.27532,1290,2590,3092,2274
38.27532,2282,5560,8589,6241
38.27532,254,9053,1231,1088
38.27532,1484,2412,6118,5168
38.27532,1608,4417,5625,3175
38.27532,1714,2771,7205,6983
38.27532,2904,5433,1918,4876
38.28838,633,9735,1915,2537
38.28838,2345,3130,9214,7633
38.28838,1295,2774,4342,7588
38.28838,1383,4542,8984,3344
38.327538,466,5301,1969,6049
38.327538,1116,2255,4804,8920
38.327538,592,825,1085,742
38.327538,844,1186,3525,1076
38.327538,2806,8862,8806,7605
38.418747,2133,4819,7299,6061
38.418747,1787,4374,6932,6852
38.418747,849,5111,2994,5974
38.418747,281,3961,1371,7763
38.470768,363,534,1564,967
38.470768,1695,3259,8289,3194
38.470768,2897,6294,7962,7093
38.470768,2015,8034,9062,2693
38.470768,3579,6687,9321,7309
38.470768,159,302,566,9716
38.470768,1225,3297,3037,3284
38.470768,1061,8200,5379,2986
38.470768,313,3588,1378,3589
38.470768,727,2206,4212,9221
38.470768,227,9745,612,9874
38.470768,1665,2061,7512,9660
38.470768,749,1799,3557,3813
38.470768,2439,3662,6294,4306
38.483765,1000,7128,5032,1260
38.483765,140,6842,538,368
38.483765,2690,8387,9666,4102
38.483765,1088,4365,4951,7219
38.483765,492,9891,2103,605
38.587563,2962,7375,9614,4742
38.587563,1550,3545,8884,6319
38.587563,542,1243,1704,9633
38.587563,1934,4570,6686,6319
38.587563,790,6792,2901,6767
38.587563,740,1272,3149,1274
38.587563,3800,7238,9427,5696
38.600517,713,9745,3296,9353
38.600517,1767,4770,7354,4324
38.600517,531,2827,2560,2879
38.600517,1141,1503,4097,8777
38.600517,537,8624,3009,1901
38.600517,3239,7396,8266,8678
38.600517,497,4431,2301,4292
38.626415,1335,4454,5896,4276
38.626415,273,5103,1076,312
38.626415,299,9619,1576,578
38.626415,231,9789,904,831
38.626415,687,4434,3074,3563
38.626415,251,9068,1260,287
38.626415,941,8074,3006,7866
38.63936,1486,3603,5752,6348
38.63936,1040,1725,2716,1854
38.63936,1266,8564,7439,1942
38.832977,719,9879,4078,1431
38.832977,2545,4708,7902,6186
38.832977,2877,4350,9300,7144
38.832977,651,9871,2590,6586
38.832977,979,1779,6347,8913
38.832977,247,4451,834,4457
38.832977,345,503,1658,9399
38.8973,242,8038,1250,1698
38.8973,1874,2266,7673,3759
38.8973,1436,6899,7423,2088
38.8973,2158,5228,9111,7886
38.8973,2734,7393,8616,7357
38.8973,1564,8627,4065,2651
38.910152,227,8930,1005,8181
38.910152,1533,6513,7768,3426
38.910152,1177,2404,5973,3313
38.948685,3058,6883,8671,8786
38.948685,2618,6141,9448,5057
38.948685,2910,4837,9190,4678
38.948685,608,4817,1922,722
38.948685,1980,4537,7547,8764
38.948685,2194,6647,8660,5183
39,1600,6663,6193,6525
39.012817,1285,3220,3583,2210
39.012817,431,1287,1877,1350
39.012817,2811,6979,7962,6004
39.012817,347,1177,1082,1011
39.012817,475,7873,2146,7559
39.012817,1817,3522,4123,3652
39.051247,372,4460,1601,6121
39.051247,2000,5542,9336,7049
39.051247,1260,9120,5008,7920
39.051247,2074,6090,6343,5898
39.051247,904,8514,2998,1385
39.051247,384,7867,2000,636
39.051247,3778,7299,7792,7720
39.051247,1588,3530,7887,7190
39.051247,724,9826,2923,3090
39.051247,630,2002,2098,833
39.051247,2198,5991,7793,7246
39.051247,258,9294,923,786
39.051247,1744,3844,7991,7492
39.051247,320,9908,1354,450
39.051247,1910,8781,4122,8325
39.051247,2076,1474,3459,3418
39.051247,1028,7600,3265,2392
39.115215,1909,2467,6538,6623
39.20459,2964,8844,7650,4258
39.20459,1538,5710,7045,5192
39.20459,1222,2248,6616,6018
39.20459,1040,2032,2579,8456
39.20459,1766,3205,9185,6100
39.20459,190,1419,649,274
39.20459,190,5559,850,4369
39.20459,456,573,2043,2071
39.20459,188,734,741,758
39.20459,1392,2132,3072,8695
39.20459,1156,1347,5135,5564
39.217342,1533,3815,8053,7534
39.217342,353,812,1278,422
39.293766,947,9688,3535,1265
39.293766,1303,2434,6304,6374
39.293766,249,8162,993,8373
39.293766,381,852,870,452
39.293766,1781,9129,7301,8819
39.293766,285,6152,1615,388
39.293766,621,5019,2493,1307
39.293766,613,3286,3408,3759
39.293766,447,1368,2337,2395
39.293766,921,1517,2945,1207
39.319206,877,6601,4270,4787
39.319206,591,9008,2664,6018
39.319206,1433,1915,8258,3138
39.319206,465,656,2016,539
39.319206,3045,7698,9279,4679
39.357338,568,9015,2521,8385
39.357338,240,479,710,304
39.39543,1655,8489,6739,8553
39.39543,455,7342,1315,811
39.40812,276,9178,1472,9521
39.40812,940,5492,3625,1178
39.40812,288,497,598,392
39.446167,951,2080,5779,6166
39.446167,1183,6017,6001,5934
39.446167,3921,6415,9934,5638
